,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,3505.0,3767.0,4053.0,4658.0,5424.0,5280.0,5074.0,6369.0,7543.0,7801.0,7823.0,8052.0
Expenses,,3054.0,3182.0,3315.0,3864.0,4672.0,4476.0,4211.0,5720.0,6725.0,6774.0,6881.0,7077.0
Operating Profit,,451.0,585.0,737.0,794.0,753.0,804.0,863.0,649.0,818.0,1028.0,942.0,975.0
OPM %,,13.0,16.0,18.0,17.0,14.0,15.0,17.0,10.0,11.0,13.0,12.0,12.0
Other Income,,22.0,563.0,98.0,71.0,61.0,26.0,38.0,25.0,26.0,753.0,769.0,83.0
Interest,,1.0,0.0,0.0,1.0,10.0,21.0,24.0,29.0,29.0,29.0,31.0,32.0
Depreciation,,68.0,68.0,70.0,77.0,106.0,142.0,165.0,170.0,180.0,190.0,202.0,228.0
Profit before tax,,404.0,1079.0,765.0,787.0,697.0,667.0,712.0,476.0,635.0,1561.0,1478.0,797.0
Tax %,,32.0,16.0,33.0,35.0,36.0,23.0,26.0,28.0,26.0,25.0,25.0,28.0
Net Profit,,275.0,902.0,510.0,514.0,448.0,516.0,526.0,343.0,468.0,1176.0,1109.0,576.0
EPS in Rs,,3.39,11.15,6.29,6.36,5.6,6.44,6.55,4.44,5.86,14.66,14.14,7.29
Dividend Payout %,,28.0,18.0,32.0,27.0,31.0,33.0,53.0,34.0,31.0,26.0,27.0,51.0
Sales Growth %,Sales,12.35,7.46,7.58,14.94,16.45,-2.66,-3.9,25.52,18.42,3.43,0.28,2.93
Material Cost %,Expenses,61.0,63.0,52.0,61.0,57.0,55.0,54.0,61.0,62.0,58.0,58.0,58.0
Manufacturing Cost %,Expenses,10.0,3.0,9.0,2.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,8.0
Employee Cost %,Expenses,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0
Other Cost %,Expenses,12.0,14.0,16.0,15.0,15.0,15.0,13.0,13.0,13.0,14.0,15.0,15.0
Exceptional items,Other Income,5.0,542.0,56.0,30.0,23.0,9.0,13.0,15.0,8.0,703.0,690.0,8.0
Other income normal,Other Income,16.0,21.0,42.0,41.0,38.0,17.0,26.0,11.0,18.0,51.0,79.0,75.0
Minority share,Net Profit,-1.0,-1.0,-1.0,1.0,5.0,5.0,4.0,16.0,5.0,10.0,34.0,14.0
Exceptional items AT,Net Profit,3.0,428.0,37.0,20.0,15.0,7.0,9.0,11.0,6.0,529.0,518.0,10.0
Profit excl Excep,Net Profit,272.0,474.0,473.0,494.0,433.0,509.0,516.0,333.0,463.0,647.0,591.0,565.0
Profit for PE,Net Profit,271.0,473.0,472.0,495.0,438.0,514.0,520.0,348.0,468.0,656.0,625.0,579.0
Profit for EPS,Net Profit,274.0,901.0,509.0,514.0,453.0,521.0,530.0,359.0,474.0,1185.0,1143.0,589.0
Profit Growth %,Net Profit,31.0,75.0,-0.0,5.0,-11.0,17.0,1.0,-33.0,34.0,40.0,-5.0,-7.0
