,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,2372.0,2688.0,2802.0,2991.0,3676.0,4184.0,4663.0,6432.0,8015.0,9009.0,12051.0,16403.0
Expenses,,2036.0,2214.0,2322.0,2489.0,3026.0,3459.0,3882.0,5330.0,6733.0,7562.0,10357.0,13467.0
Operating Profit,,337.0,474.0,480.0,502.0,650.0,725.0,781.0,1102.0,1282.0,1447.0,1694.0,2936.0
OPM %,,14.0,18.0,17.0,17.0,18.0,17.0,17.0,17.0,16.0,16.0,14.0,18.0
Other Income,,-64.0,20.0,4.0,38.0,46.0,59.0,13.0,52.0,8.0,32.0,137.0,-83.0
Interest,,6.0,8.0,6.0,9.0,9.0,16.0,14.0,65.0,81.0,126.0,135.0,169.0
Depreciation,,92.0,121.0,128.0,127.0,125.0,173.0,184.0,227.0,258.0,297.0,428.0,682.0
Profit before tax,,176.0,365.0,351.0,404.0,562.0,595.0,596.0,862.0,951.0,1056.0,1269.0,2003.0
Tax %,,31.0,21.0,22.0,24.0,25.0,21.0,22.0,17.0,22.0,21.0,26.0,13.0
Net Profit,,122.0,287.0,272.0,309.0,422.0,468.0,466.0,715.0,745.0,836.0,936.0,1745.0
EPS in Rs,,3.74,8.83,8.15,9.12,13.06,14.21,15.04,21.73,22.72,26.14,24.29,46.33
Dividend Payout %,,51.0,23.0,31.0,33.0,0.0,44.0,17.0,48.0,56.0,58.0,63.0,9.0
Sales Growth %,Sales,2.93,13.29,4.25,6.76,22.89,13.81,11.45,37.94,24.61,12.41,33.76,36.11
Material Cost %,Expenses,4.0,1.0,0.0,1.0,1.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0
Manufacturing Cost %,Expenses,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,8.0,9.0,9.0,0.0
Employee Cost %,Expenses,56.0,57.0,59.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,56.0
Other Cost %,Expenses,20.0,17.0,18.0,18.0,18.0,15.0,13.0,14.0,15.0,15.0,17.0,26.0
Exceptional items,Other Income,-74.0,1.0,-23.0,3.0,-8.0,3.0,-20.0,1.0,-54.0,-13.0,-6.0,-156.0
Other income normal,Other Income,10.0,19.0,27.0,35.0,54.0,56.0,33.0,51.0,62.0,45.0,143.0,73.0
Minority share,Net Profit,-8.0,-17.0,-22.0,-28.0,-19.0,-24.0,-10.0,-53.0,-51.0,-28.0,-124.0,-189.0
Exceptional items AT,Net Profit,-39.0,1.0,-16.0,2.0,-6.0,2.0,-14.0,1.0,-40.0,-13.0,15.0,-97.0
Profit excl Excep,Net Profit,161.0,286.0,289.0,306.0,428.0,465.0,480.0,714.0,785.0,849.0,921.0,1842.0
Profit for PE,Net Profit,150.0,269.0,265.0,278.0,409.0,442.0,470.0,661.0,731.0,821.0,799.0,1642.0
Profit for EPS,Net Profit,114.0,270.0,250.0,280.0,403.0,444.0,456.0,662.0,694.0,808.0,812.0,1556.0
Profit Growth %,Net Profit,-34.0,79.0,-2.0,5.0,47.0,8.0,6.0,41.0,11.0,12.0,-3.0,105.0
