,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1012.0,1024.0,915.0,917.0,1141.0,1102.0,1305.0,2343.0,3528.0,3466.0,3228.0,3168.0
Expenses,,919.0,910.0,846.0,865.0,1062.0,1024.0,1192.0,2149.0,3220.0,3094.0,2914.0,3013.0
Operating Profit,,93.0,114.0,69.0,52.0,79.0,78.0,112.0,194.0,308.0,372.0,314.0,155.0
OPM %,,9.0,11.0,8.0,6.0,7.0,7.0,9.0,8.0,9.0,11.0,10.0,4.9
Other Income,,34.0,18.0,22.0,27.0,32.0,30.0,26.0,36.0,45.0,59.0,89.0,21.0
Interest,,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,10.0,18.0,20.0
Depreciation,,38.0,25.0,22.0,24.0,23.0,22.0,22.0,23.0,30.0,44.0,86.0,106.0
Profit before tax,,86.0,105.0,68.0,53.0,88.0,83.0,113.0,205.0,319.0,377.0,299.0,50.0
Tax %,,9.0,22.0,34.0,26.0,22.0,15.0,28.0,27.0,25.0,25.0,27.0,52.0
Net Profit,,78.0,82.0,45.0,39.0,68.0,70.0,81.0,150.0,240.0,283.0,219.0,24.0
EPS in Rs,,4.3,4.63,2.49,2.18,3.73,3.85,4.42,8.18,13.05,15.42,11.91,1.3
Dividend Payout %,,38.0,35.0,65.0,74.0,57.0,70.0,49.0,51.0,34.0,39.0,50.0,278.0
Sales Growth %,Sales,2.67,1.13,-10.61,0.17,24.5,-3.39,18.35,79.61,50.56,-1.75,-6.87,-1.86
Material Cost %,Expenses,50.0,46.0,51.0,51.0,53.0,50.0,56.0,62.0,62.0,57.0,51.0,51.0
Manufacturing Cost %,Expenses,11.0,11.0,12.0,12.0,12.0,14.0,12.0,12.0,13.0,16.0,19.0,25.0
Employee Cost %,Expenses,13.0,15.0,16.0,16.0,14.0,15.0,13.0,9.0,7.0,9.0,11.0,11.0
Other Cost %,Expenses,17.0,17.0,14.0,15.0,14.0,13.0,10.0,8.0,8.0,8.0,9.0,8.0
Exceptional items,Other Income,14.91,1.69,0.86,7.29,10.47,4.25,0.32,5.79,5.04,11.77,46.72,-23.36
Other income normal,Other Income,18.75,16.67,21.42,19.43,21.83,25.77,25.34,30.4,40.42,47.69,42.22,44.14
Minority share,Net Profit,-2.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
Exceptional items AT,Net Profit,10.0,1.0,1.0,5.0,8.0,4.0,0.0,4.0,4.0,9.0,61.0,4.0
Profit excl Excep,Net Profit,68.0,81.0,44.0,34.0,60.0,66.0,81.0,146.0,236.0,275.0,157.0,20.0
Profit for PE,Net Profit,66.0,81.0,44.0,34.0,60.0,66.0,81.0,146.0,236.0,275.0,157.0,20.0
Profit for EPS,Net Profit,76.0,82.0,45.0,39.0,68.0,70.0,81.0,150.0,240.0,283.0,219.0,24.0
Profit Growth %,Net Profit,34.0,23.0,-46.0,-22.0,75.0,10.0,22.0,81.0,62.0,16.0,-43.0,-87.0
