,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,1192.0,1298.0,1535.0,1913.0,2124.0,1993.0,1796.0,2239.0,2806.0,3071.0,3368.0,3756.0
Expenses,,1055.0,1146.0,1367.0,1703.0,1896.0,1804.0,1642.0,2089.0,2638.0,2815.0,3045.0,3431.0
Operating Profit,,137.0,152.0,168.0,210.0,229.0,189.0,154.0,149.0,168.0,255.0,323.0,324.0
OPM %,,11.0,12.0,11.0,11.0,11.0,9.0,9.0,7.0,6.0,8.0,10.0,9.0
Other Income,,1.0,2.0,-24.0,6.0,6.0,62.0,11.0,9.0,20.0,14.0,20.0,30.0
Interest,,39.0,42.0,48.0,41.0,42.0,36.0,16.0,11.0,7.0,12.0,11.0,10.0
Depreciation,,79.0,87.0,88.0,92.0,79.0,90.0,92.0,102.0,110.0,117.0,128.0,125.0
Profit before tax,,20.0,26.0,8.0,82.0,114.0,124.0,56.0,45.0,71.0,141.0,204.0,220.0
Tax %,,0.0,9.0,-63.0,26.0,33.0,32.0,16.0,28.0,32.0,31.0,26.0,25.0
Net Profit,,20.0,24.0,13.0,61.0,76.0,85.0,47.0,32.0,48.0,98.0,151.0,166.0
EPS in Rs,,3.34,3.99,2.2,10.1,11.69,13.0,7.26,4.98,7.35,14.96,23.08,25.39
Dividend Payout %,,21.0,20.0,23.0,11.0,11.0,6.0,10.0,14.0,14.0,12.0,11.0,12.0
Sales Growth %,Sales,2.11,8.97,18.21,24.62,11.06,-6.2,-9.89,24.67,25.36,9.42,9.67,11.52
Material Cost %,Expenses,68.0,68.0,70.0,70.0,70.0,71.0,72.0,74.0,77.0,74.0,72.0,73.0
Manufacturing Cost %,Expenses,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,0.0
Employee Cost %,Expenses,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0
Other Cost %,Expenses,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,9.0
Exceptional items,Other Income,0.07,-0.17,-31.04,-1.99,-4.07,41.3,-0.34,-0.74,0.78,1.48,3.09,-8.08
Other income normal,Other Income,0.98,2.51,7.28,7.49,10.3,20.33,10.99,9.84,19.09,12.22,17.22,38.52
Exceptional items AT,Net Profit,0.0,-0.0,-23.0,-1.0,-2.0,29.0,-0.0,-1.0,1.0,1.0,2.0,-6.0
Profit excl Excep,Net Profit,20.0,24.0,37.0,62.0,79.0,56.0,48.0,33.0,47.0,96.0,148.0,171.0
Profit for PE,Net Profit,20.0,24.0,37.0,62.0,79.0,56.0,48.0,33.0,47.0,96.0,148.0,171.0
Profit for EPS,Net Profit,20.0,24.0,13.0,61.0,76.0,85.0,47.0,32.0,48.0,98.0,151.0,166.0
Profit Growth %,Net Profit,-3.0,21.0,52.0,70.0,27.0,-29.0,-15.0,-31.0,44.0,103.0,54.0,16.0
