,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,365.0,741.0,1056.0,1393.0,2014.0,2217.0,2610.0,3751.0,4622.0,5378.0,5056.0,5235.0
Expenses,,321.0,663.0,932.0,1185.0,1710.0,1864.0,2125.0,3040.0,3727.0,4315.0,3998.0,4221.0
Operating Profit,,44.0,78.0,124.0,208.0,305.0,353.0,484.0,711.0,895.0,1064.0,1058.0,1014.0
OPM %,,12.0,11.0,12.0,15.0,15.0,16.0,19.0,19.0,19.0,20.0,21.0,19.0
Other Income,,3.0,2.0,3.0,5.0,14.0,14.0,6.0,6.0,19.0,34.0,32.0,77.0
Interest,,16.0,16.0,19.0,40.0,49.0,60.0,94.0,118.0,154.0,217.0,265.0,469.0
Depreciation,,17.0,18.0,26.0,54.0,75.0,76.0,84.0,85.0,96.0,141.0,144.0,168.0
Profit before tax,,14.0,46.0,83.0,119.0,194.0,231.0,312.0,515.0,665.0,740.0,681.0,455.0
Tax %,,32.0,35.0,36.0,29.0,34.0,28.0,24.0,26.0,26.0,27.0,26.0,27.0
Net Profit,,9.0,30.0,53.0,84.0,127.0,167.0,237.0,380.0,493.0,539.0,505.0,330.0
EPS in Rs,,6.05,16.75,29.64,12.93,19.54,25.57,36.31,58.31,75.68,82.64,77.56,50.69
Dividend Payout %,,0.0,0.0,0.0,4.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,4.0
Sales Growth %,Sales,-22.5,102.94,42.54,31.88,44.64,10.06,17.71,43.75,23.21,16.37,-5.99,3.53
Material Cost %,Expenses,81.22,38.21,38.72,39.22,0.0,40.26,45.43,47.77,46.38,42.08,46.93,35.97
Manufacturing Cost %,Expenses,0.0,45.09,44.72,39.5,77.53,36.94,30.71,28.94,28.57,31.09,24.34,36.2
Employee Cost %,Expenses,5.68,4.04,3.86,5.47,5.93,5.06,4.25,3.46,4.29,5.37,6.27,6.65
Other Cost %,Expenses,1.07,2.11,0.92,0.88,1.42,1.82,1.05,0.87,1.4,1.69,1.53,1.8
Exceptional items,Other Income,0.0,-0.03,-0.27,-0.13,-0.07,-0.45,-1.2,-1.09,0.33,16.09,16.35,48.76
Other income normal,Other Income,2.52,2.4,3.69,4.8,14.38,14.1,7.38,7.32,19.03,18.35,15.23,28.04
Minority share,Net Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Exceptional items AT,Net Profit,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-1.0,0.0,12.0,21.0,66.0
Profit excl Excep,Net Profit,9.0,30.0,54.0,84.0,127.0,167.0,238.0,381.0,493.0,527.0,484.0,264.0
Profit for PE,Net Profit,9.0,30.0,54.0,84.0,127.0,167.0,238.0,381.0,493.0,527.0,484.0,265.0
Profit for EPS,Net Profit,9.0,30.0,53.0,84.0,127.0,167.0,237.0,380.0,493.0,539.0,505.0,330.0
Profit Growth %,Net Profit,-46.0,228.0,77.0,57.0,51.0,31.0,42.0,60.0,29.0,7.0,-8.0,-45.0
