,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,103.0,137.0,153.0,146.0,171.0,208.0,130.0,163.0,297.0,377.0,349.0,388.0
Cash from Investing Activity,,-91.0,-110.0,-153.0,-123.0,-155.0,-157.0,-133.0,-142.0,-268.0,-334.0,-315.0,-610.0
Cash from Financing Activity,,-11.0,-25.0,-0.0,-19.0,-20.0,-47.0,-0.0,-21.0,-24.0,-33.0,-42.0,222.0
Net Cash Flow,,1.0,1.0,-0.0,4.0,-4.0,4.0,-3.0,0.0,5.0,10.0,-8.0,0.0
Free Cash Flow,,1.0,37.0,-3.0,9.0,21.0,151.0,72.0,14.0,284.0,272.0,-435.0,66.0
CFO/OP,,109.0,105.0,103.0,93.0,106.0,95.0,89.0,94.0,101.0,113.0,107.0,101.0
Profit from operations,Cash from Operating Activity,142.0,188.0,211.0,218.0,236.0,214.0,160.0,204.0,367.0,435.0,433.0,491.0
Receivables,Cash from Operating Activity,-2.0,-6.0,2.0,-3.0,-7.0,-1.0,-15.0,9.0,-6.0,11.0,-4.0,-5.0
Inventory,Cash from Operating Activity,-3.0,-3.0,-2.0,1.0,3.0,0.0,1.0,-0.0,-4.0,-2.0,3.0,-3.0
Payables,Cash from Operating Activity,15.0,2.0,14.0,-3.0,2.0,4.0,-4.0,-2.0,7.0,1.0,0.0,5.0
Other WC items,Cash from Operating Activity,0.0,18.0,-4.0,-8.0,13.0,47.0,23.0,-4.0,9.0,34.0,35.0,7.0
Working capital changes,Cash from Operating Activity,10.0,10.0,10.0,-13.0,12.0,51.0,5.0,3.0,6.0,45.0,34.0,4.0
Direct taxes,Cash from Operating Activity,-48.0,-61.0,-68.0,-58.0,-77.0,-57.0,-35.0,-44.0,-76.0,-103.0,-119.0,-107.0
Other operating items,Cash from Operating Activity,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fixed assets purchased,Cash from Investing Activity,-101.0,-100.0,-155.0,-137.0,-150.0,-57.0,-58.0,-149.0,-12.0,-105.0,-784.0,-322.0
Fixed assets sold,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments purchased,Cash from Investing Activity,-15.0,-182.0,-153.0,-216.0,-303.0,-418.0,-175.0,-565.0,-508.0,-463.0,-372.0,-530.0
Investments sold,Cash from Investing Activity,0.0,169.0,152.0,230.0,297.0,311.0,77.0,548.0,218.0,166.0,746.0,161.0
Investment income,Cash from Investing Activity,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest received,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,6.0,23.0,22.0,38.0,67.0,95.0,82.0
Dividends received,Cash from Investing Activity,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Other investing items,Cash from Investing Activity,0.0,-0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0
