,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,3072.0,3911.0,4548.0,5281.0,5714.0,6677.0,7220.0,8830.0,9055.0,7964.0,8813.0,9664.0
Expenses,,2722.0,3180.0,3668.0,4308.0,4667.0,5209.0,5268.0,7018.0,7665.0,6290.0,6657.0,7240.0
Operating Profit,,350.0,731.0,880.0,973.0,1048.0,1468.0,1951.0,1812.0,1389.0,1674.0,2156.0,2424.0
OPM %,,11.0,19.0,19.0,18.0,18.0,22.0,27.0,21.0,15.0,21.0,24.0,25.0
Other Income,,177.0,240.0,115.0,101.0,66.0,96.0,175.0,199.0,254.0,426.0,698.0,509.0
Interest,,73.0,59.0,24.0,32.0,28.0,39.0,43.0,38.0,86.0,80.0,76.0,57.0
Depreciation,,60.0,74.0,76.0,108.0,141.0,187.0,199.0,219.0,230.0,239.0,284.0,257.0
Profit before tax,,395.0,839.0,894.0,934.0,944.0,1338.0,1884.0,1753.0,1327.0,1781.0,2495.0,2620.0
Tax %,,7.0,17.0,1.0,23.0,15.0,6.0,11.0,12.0,15.0,2.0,9.0,13.0
Net Profit,,368.0,700.0,883.0,716.0,800.0,1264.0,1685.0,1541.0,1134.0,1747.0,2281.0,2282.0
EPS in Rs,,30.75,58.56,73.86,59.87,66.9,105.75,140.93,128.9,94.88,146.13,190.77,190.87
Dividend Payout %,,13.0,22.0,20.0,22.0,24.0,24.0,21.0,26.0,53.0,27.0,24.0,28.0
Sales Growth %,Sales,15.49,27.29,16.3,16.11,8.2,16.85,8.13,22.3,2.55,-12.05,10.67,9.65
Material Cost %,Expenses,45.53,39.56,39.47,39.3,39.76,38.2,36.91,40.38,42.31,32.95,32.25,29.08
Manufacturing Cost %,Expenses,4.09,6.96,6.44,6.62,6.47,5.73,5.27,5.99,5.38,7.07,7.24,0.0
Employee Cost %,Expenses,18.25,16.36,16.2,16.59,17.05,16.04,16.06,16.26,16.76,9.28,9.12,19.49
Other Cost %,Expenses,20.73,18.43,18.55,19.06,18.38,18.04,14.72,16.85,20.21,29.69,26.93,26.34
Exceptional items AT,Net Profit,30.0,-9.0,-1.0,0.0,-1.0,3.0,16.0,2.0,-10.0,-58.0,4.0,-22.0
Profit excl Excep,Net Profit,338.0,709.0,885.0,715.0,801.0,1261.0,1669.0,1539.0,1145.0,1805.0,2277.0,2304.0
Profit for PE,Net Profit,338.0,709.0,885.0,715.0,801.0,1261.0,1669.0,1539.0,1145.0,1805.0,2277.0,2304.0
Profit for EPS,Net Profit,368.0,700.0,883.0,716.0,800.0,1264.0,1685.0,1541.0,1134.0,1747.0,2281.0,2282.0
Profit Growth %,Net Profit,-24.0,110.0,25.0,-19.0,12.0,57.0,32.0,-8.0,-26.0,58.0,26.0,1.0
